Nomenclature	library_id	reference_name	polya_length	cumpct	polya_pct	size	polyA	type	line	diff	subunit	title
LSU-26	57-WC-noATc	toxo_LSU_rRNA_Rb	5	91.6449557613434	7.05754894626873	26280.8330122209	3	Untreated	57-WC	1.53078491200654	LSU	LSU-26 | size=26281 | diff=1.5
LSU-26	57-WC-noATc	toxo_LSU_rRNA_Rb	6	95.1324580184177	3.48750225707432	26280.8330122209	3	Untreated	57-WC	1.53078491200654	LSU	LSU-26 | size=26281 | diff=1.5
LSU-26	57-WC-noATc	toxo_LSU_rRNA_Rb	7	96.4970206619032	1.36456264348544	26280.8330122209	3	Untreated	57-WC	1.53078491200654	LSU	LSU-26 | size=26281 | diff=1.5
LSU-26	57-WC-noATc	toxo_LSU_rRNA_Rb	8	97.2708747130291	0.773854051125958	26280.8330122209	3	Untreated	57-WC	1.53078491200654	LSU	LSU-26 | size=26281 | diff=1.5
LSU-26	57-WC-noATc	toxo_LSU_rRNA_Rb	9	97.9183326024712	0.647457889442051	26280.8330122209	3	Untreated	57-WC	1.53078491200654	LSU	LSU-26 | size=26281 | diff=1.5
LSU-26	57-WC-noATc	toxo_LSU_rRNA_Rb	10	98.5270977893569	0.608765186885753	26280.8330122209	3	Untreated	57-WC	1.53078491200654	LSU	LSU-26 | size=26281 | diff=1.5
LSU-26	57-WC-noATc	toxo_LSU_rRNA_Rb	11	98.8572755178373	0.330177728480409	26280.8330122209	3	Untreated	57-WC	1.53078491200654	LSU	LSU-26 | size=26281 | diff=1.5
LSU-27	57-WC-48ATc	toxo_LSU_rRNA_Rc	0	83.8902420459735	83.8902420459735	20034.2861384142	12	PolyA-KO	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-48ATc	toxo_LSU_rRNA_Rc	1	92.2819302785812	8.3916882326077	20034.2861384142	12	PolyA-KO	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-48ATc	toxo_LSU_rRNA_Rc	2	92.5901963769219	0.308266098340691	20034.2861384142	12	PolyA-KO	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-48ATc	toxo_LSU_rRNA_Rc	3	92.6586999543309	0.0685035774090425	20034.2861384142	12	PolyA-KO	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-48ATc	toxo_LSU_rRNA_Rc	4	92.765261074745	0.106561120414066	20034.2861384142	12	PolyA-KO	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-48ATc	toxo_LSU_rRNA_Rc	5	92.8756279494596	0.110366874714568	20034.2861384142	12	PolyA-KO	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-48ATc	toxo_LSU_rRNA_Rc	6	93.0963616988887	0.220733749429137	20034.2861384142	12	PolyA-KO	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-48ATc	toxo_LSU_rRNA_Rc	7	93.2562033795098	0.159841680621099	20034.2861384142	12	PolyA-KO	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-48ATc	toxo_LSU_rRNA_Rc	8	93.553052214949	0.296848835439184	20034.2861384142	12	PolyA-KO	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-48ATc	toxo_LSU_rRNA_Rc	9	94.2266707261379	0.673618511188918	20034.2861384142	12	PolyA-KO	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-48ATc	toxo_LSU_rRNA_Rc	10	95.6462170802253	1.41954635408738	20034.2861384142	12	PolyA-KO	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-48ATc	toxo_LSU_rRNA_Rc	11	96.795554878977	1.14933779875171	20034.2861384142	12	PolyA-KO	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-48ATc	toxo_LSU_rRNA_Rc	12	97.7812452428071	0.985690363830111	20034.2861384142	12	PolyA-KO	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-48ATc	toxo_LSU_rRNA_Rc	13	98.5842594002131	0.803014157405998	20034.2861384142	12	PolyA-KO	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-noATc	toxo_LSU_rRNA_Rc	0	82.4233146226683	82.4233146226683	20034.2861384142	12	Untreated	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-noATc	toxo_LSU_rRNA_Rc	1	90.4235414186086	8.00022679594035	20034.2861384142	12	Untreated	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-noATc	toxo_LSU_rRNA_Rc	2	90.7353858365935	0.311844417984918	20034.2861384142	12	Untreated	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-noATc	toxo_LSU_rRNA_Rc	3	90.828939161989	0.0935533253954754	20034.2861384142	12	Untreated	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-noATc	toxo_LSU_rRNA_Rc	4	90.9253274366389	0.0963882746498838	20034.2861384142	12	Untreated	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-noATc	toxo_LSU_rRNA_Rc	5	90.9621817769462	0.0368543403073085	20034.2861384142	12	Untreated	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-noATc	toxo_LSU_rRNA_Rc	6	91.0614050008505	0.0992232239042921	20034.2861384142	12	Untreated	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-noATc	toxo_LSU_rRNA_Rc	7	91.1464534784827	0.0850484776322504	20034.2861384142	12	Untreated	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-noATc	toxo_LSU_rRNA_Rc	8	91.2655213471679	0.119067868685151	20034.2861384142	12	Untreated	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-noATc	toxo_LSU_rRNA_Rc	9	91.4724726427397	0.206951295571809	20034.2861384142	12	Untreated	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-noATc	toxo_LSU_rRNA_Rc	10	92.0536372398934	0.581164597153711	20034.2861384142	12	Untreated	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-noATc	toxo_LSU_rRNA_Rc	11	93.0061801893746	0.952542949481204	20034.2861384142	12	Untreated	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-noATc	toxo_LSU_rRNA_Rc	12	94.1118103985939	1.10563020921925	20034.2861384142	12	Untreated	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-noATc	toxo_LSU_rRNA_Rc	13	95.3506832227703	1.23887282417645	20034.2861384142	12	Untreated	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-noATc	toxo_LSU_rRNA_Rc	14	96.6462550320349	1.29557180926461	20034.2861384142	12	Untreated	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-noATc	toxo_LSU_rRNA_Rc	15	97.7632250382718	1.11697000623689	20034.2861384142	12	Untreated	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-27	57-WC-noATc	toxo_LSU_rRNA_Rc	16	98.5598457787606	0.796620740488745	20034.2861384142	12	Untreated	57-WC	0.41163205529816	LSU	LSU-27 | size=20034 | diff=0.4
LSU-28	57-WC-48ATc	toxo_LSU_rRNA_Rd	0	70.1782820097245	70.1782820097245	2807.33076183349	2	PolyA-KO	57-WC	0.0712985844016357	LSU	LSU-28 | size=2807 | diff=0.1
LSU-28	57-WC-48ATc	toxo_LSU_rRNA_Rd	1	87.7228525121556	17.5445705024311	2807.33076183349	2	PolyA-KO	57-WC	0.0712985844016357	LSU	LSU-28 | size=2807 | diff=0.1
LSU-28	57-WC-48ATc	toxo_LSU_rRNA_Rd	2	89.2625607779579	1.53970826580227	2807.33076183349	2	PolyA-KO	57-WC	0.0712985844016357	LSU	LSU-28 | size=2807 | diff=0.1
LSU-28	57-WC-48ATc	toxo_LSU_rRNA_Rd	3	91.2074554294976	1.94489465153971	2807.33076183349	2	PolyA-KO	57-WC	0.0712985844016357	LSU	LSU-28 | size=2807 | diff=0.1
LSU-28	57-WC-48ATc	toxo_LSU_rRNA_Rd	4	93.9222042139384	2.71474878444084	2807.33076183349	2	PolyA-KO	57-WC	0.0712985844016357	LSU	LSU-28 | size=2807 | diff=0.1
LSU-28	57-WC-48ATc	toxo_LSU_rRNA_Rd	5	96.2317666126418	2.3095623987034	2807.33076183349	2	PolyA-KO	57-WC	0.0712985844016357	LSU	LSU-28 | size=2807 | diff=0.1
LSU-28	57-WC-48ATc	toxo_LSU_rRNA_Rd	6	98.095623987034	1.86385737439222	2807.33076183349	2	PolyA-KO	57-WC	0.0712985844016357	LSU	LSU-28 | size=2807 | diff=0.1
LSU-28	57-WC-48ATc	toxo_LSU_rRNA_Rd	7	98.7844408427877	0.688816855753647	2807.33076183349	2	PolyA-KO	57-WC	0.0712985844016357	LSU	LSU-28 | size=2807 | diff=0.1
LSU-28	57-WC-48ATc	toxo_LSU_rRNA_Rd	8	98.9465153970827	0.162074554294976	2807.33076183349	2	PolyA-KO	57-WC	0.0712985844016357	LSU	LSU-28 | size=2807 | diff=0.1
LSU-28	57-WC-noATc	toxo_LSU_rRNA_Rd	0	74.0034071550256	74.0034071550256	2807.33076183349	2	Untreated	57-WC	0.0712985844016357	LSU	LSU-28 | size=2807 | diff=0.1
LSU-28	57-WC-noATc	toxo_LSU_rRNA_Rd	1	90.4258943781942	16.4224872231687	2807.33076183349	2	Untreated	57-WC	0.0712985844016357	LSU	LSU-28 | size=2807 | diff=0.1
LSU-28	57-WC-noATc	toxo_LSU_rRNA_Rd	2	91.2436115843271	0.817717206132879	2807.33076183349	2	Untreated	57-WC	0.0712985844016357	LSU	LSU-28 | size=2807 | diff=0.1
LSU-28	57-WC-noATc	toxo_LSU_rRNA_Rd	3	91.5502555366269	0.30664395229983	2807.33076183349	2	Untreated	57-WC	0.0712985844016357	LSU	LSU-28 | size=2807 | diff=0.1
LSU-28	57-WC-noATc	toxo_LSU_rRNA_Rd	4	92.06132879046	0.511073253833049	2807.33076183349	2	Untreated	57-WC	0.0712985844016357	LSU	LSU-28 | size=2807 | diff=0.1
LSU-28	57-WC-noATc	toxo_LSU_rRNA_Rd	5	93.526405451448	1.46507666098808	2807.33076183349	2	Untreated	57-WC	0.0712985844016357	LSU	LSU-28 | size=2807 | diff=0.1
LSU-28	57-WC-noATc	toxo_LSU_rRNA_Rd	6	95.298126064736	1.7717206132879	2807.33076183349	2	Untreated	57-WC	0.0712985844016357	LSU	LSU-28 | size=2807 | diff=0.1
LSU-28	57-WC-noATc	toxo_LSU_rRNA_Rd	7	96.0136286201022	0.715502555366269	2807.33076183349	2	Untreated	57-WC	0.0712985844016357	LSU	LSU-28 | size=2807 | diff=0.1
LSU-28	57-WC-noATc	toxo_LSU_rRNA_Rd	8	97.1039182282794	1.09028960817717	2807.33076183349	2	Untreated	57-WC	0.0712985844016357	LSU	LSU-28 | size=2807 | diff=0.1
LSU-28	57-WC-noATc	toxo_LSU_rRNA_Rd	9	97.9897785349234	0.885860306643952	2807.33076183349	2	Untreated	57-WC	0.0712985844016357	LSU	LSU-28 | size=2807 | diff=0.1
LSU-28	57-WC-noATc	toxo_LSU_rRNA_Rd	10	98.603066439523	0.613287904599659	2807.33076183349	2	Untreated	57-WC	0.0712985844016357	LSU	LSU-28 | size=2807 | diff=0.1
LSU-29	57-WC-48ATc	toxo_LSU_rRNA_Rf	0	5.103668261563	5.103668261563	3197.81556122993	19	PolyA-KO	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-48ATc	toxo_LSU_rRNA_Rf	1	6.06060606060606	0.956937799043062	3197.81556122993	19	PolyA-KO	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-48ATc	toxo_LSU_rRNA_Rf	2	6.47072226019595	0.410116199589884	3197.81556122993	19	PolyA-KO	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-48ATc	toxo_LSU_rRNA_Rf	3	6.81248575985418	0.341763499658236	3197.81556122993	19	PolyA-KO	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-48ATc	toxo_LSU_rRNA_Rf	4	7.45044429254956	0.637958532695375	3197.81556122993	19	PolyA-KO	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-48ATc	toxo_LSU_rRNA_Rf	5	8.54408749145591	1.09364319890636	3197.81556122993	19	PolyA-KO	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-48ATc	toxo_LSU_rRNA_Rf	6	11.5060378218273	2.96195033037138	3197.81556122993	19	PolyA-KO	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-48ATc	toxo_LSU_rRNA_Rf	7	17.1565276828435	5.65048986101618	3197.81556122993	19	PolyA-KO	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-48ATc	toxo_LSU_rRNA_Rf	8	25.062656641604	7.90612895876054	3197.81556122993	19	PolyA-KO	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-48ATc	toxo_LSU_rRNA_Rf	9	31.5105946684894	6.4479380268854	3197.81556122993	19	PolyA-KO	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-48ATc	toxo_LSU_rRNA_Rf	10	39.3483709273183	7.83777625882889	3197.81556122993	19	PolyA-KO	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-48ATc	toxo_LSU_rRNA_Rf	11	47.3228525860105	7.97448165869219	3197.81556122993	19	PolyA-KO	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-48ATc	toxo_LSU_rRNA_Rf	12	57.0745044429255	9.75165185691502	3197.81556122993	19	PolyA-KO	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-48ATc	toxo_LSU_rRNA_Rf	13	66.4843928001823	9.40988835725678	3197.81556122993	19	PolyA-KO	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-48ATc	toxo_LSU_rRNA_Rf	14	74.5272271588061	8.04283435862383	3197.81556122993	19	PolyA-KO	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-48ATc	toxo_LSU_rRNA_Rf	15	82.114376851219	7.58714969241285	3197.81556122993	19	PolyA-KO	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-48ATc	toxo_LSU_rRNA_Rf	16	87.6737297789929	5.55935292777398	3197.81556122993	19	PolyA-KO	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-48ATc	toxo_LSU_rRNA_Rf	17	92.4812030075188	4.80747322852586	3197.81556122993	19	PolyA-KO	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-48ATc	toxo_LSU_rRNA_Rf	18	96.1266803372067	3.64547732968786	3197.81556122993	19	PolyA-KO	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-48ATc	toxo_LSU_rRNA_Rf	19	98.3595352016405	2.23285486443381	3197.81556122993	19	PolyA-KO	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-noATc	toxo_LSU_rRNA_Rf	0	6.55505107832009	6.55505107832009	3197.81556122993	19	Untreated	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-noATc	toxo_LSU_rRNA_Rf	1	7.77525539160046	1.22020431328036	3197.81556122993	19	Untreated	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-noATc	toxo_LSU_rRNA_Rf	2	8.22928490351873	0.454029511918275	3197.81556122993	19	Untreated	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-noATc	toxo_LSU_rRNA_Rf	3	8.85357548240636	0.624290578887628	3197.81556122993	19	Untreated	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-noATc	toxo_LSU_rRNA_Rf	4	9.70488081725312	0.851305334846765	3197.81556122993	19	Untreated	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-noATc	toxo_LSU_rRNA_Rf	5	10.0454029511918	0.340522133938706	3197.81556122993	19	Untreated	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-noATc	toxo_LSU_rRNA_Rf	6	10.6413166855846	0.595913734392736	3197.81556122993	19	Untreated	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-noATc	toxo_LSU_rRNA_Rf	7	11.5493757094211	0.908059023836549	3197.81556122993	19	Untreated	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-noATc	toxo_LSU_rRNA_Rf	8	12.627695800227	1.0783200908059	3197.81556122993	19	Untreated	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-noATc	toxo_LSU_rRNA_Rf	9	13.4790011350738	0.851305334846765	3197.81556122993	19	Untreated	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-noATc	toxo_LSU_rRNA_Rf	10	16.2883087400681	2.80930760499432	3197.81556122993	19	Untreated	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-noATc	toxo_LSU_rRNA_Rf	11	20.516458569807	4.22814982973893	3197.81556122993	19	Untreated	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-noATc	toxo_LSU_rRNA_Rf	12	27.0715096481271	6.55505107832009	3197.81556122993	19	Untreated	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-noATc	toxo_LSU_rRNA_Rf	13	35.5561861520999	8.48467650397276	3197.81556122993	19	Untreated	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-noATc	toxo_LSU_rRNA_Rf	14	44.2395005675369	8.683314415437	3197.81556122993	19	Untreated	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-noATc	toxo_LSU_rRNA_Rf	15	52.8660612939841	8.62656072644722	3197.81556122993	19	Untreated	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-noATc	toxo_LSU_rRNA_Rf	16	59.8183881952327	6.95232690124858	3197.81556122993	19	Untreated	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-noATc	toxo_LSU_rRNA_Rf	17	65.9477866061294	6.12939841089671	3197.81556122993	19	Untreated	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-noATc	toxo_LSU_rRNA_Rf	18	72.2758229284904	6.32803632236095	3197.81556122993	19	Untreated	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-noATc	toxo_LSU_rRNA_Rf	19	80.0794551645857	7.80363223609535	3197.81556122993	19	Untreated	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-noATc	toxo_LSU_rRNA_Rf	20	89.0465380249716	8.96708286038593	3197.81556122993	19	Untreated	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-noATc	toxo_LSU_rRNA_Rf	21	94.750283768445	5.70374574347333	3197.81556122993	19	Untreated	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-noATc	toxo_LSU_rRNA_Rf	22	97.8717366628831	3.12145289443814	3197.81556122993	19	Untreated	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-29	57-WC-noATc	toxo_LSU_rRNA_Rf	23	98.8649262202043	0.993189557321226	3197.81556122993	19	Untreated	57-WC	3.1316430199428	LSU	LSU-29 | size=3198 | diff=3.1
LSU-31	57-WC-48ATc	toxo_LSU_rRNA_Rh	0	21.7363240277554	21.7363240277554	20219.6192556742	14	PolyA-KO	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-48ATc	toxo_LSU_rRNA_Rh	1	27.8360497014685	6.09972567371309	20219.6192556742	14	PolyA-KO	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-48ATc	toxo_LSU_rRNA_Rh	2	28.4008391157012	0.564789414232693	20219.6192556742	14	PolyA-KO	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-48ATc	toxo_LSU_rRNA_Rh	3	28.9979022107471	0.59706309504599	20219.6192556742	14	PolyA-KO	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-48ATc	toxo_LSU_rRNA_Rh	4	29.5949653057931	0.59706309504599	20219.6192556742	14	PolyA-KO	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-48ATc	toxo_LSU_rRNA_Rh	5	30.0306599967726	0.435694690979506	20219.6192556742	14	PolyA-KO	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-48ATc	toxo_LSU_rRNA_Rh	6	30.7729546554785	0.742294658705825	20219.6192556742	14	PolyA-KO	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-48ATc	toxo_LSU_rRNA_Rh	7	31.2893335484912	0.516378893012748	20219.6192556742	14	PolyA-KO	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-48ATc	toxo_LSU_rRNA_Rh	8	32.1768597708569	0.887526222365661	20219.6192556742	14	PolyA-KO	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-48ATc	toxo_LSU_rRNA_Rh	9	33.3064385993223	1.12957882846539	20219.6192556742	14	PolyA-KO	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-48ATc	toxo_LSU_rRNA_Rh	10	35.4203646925932	2.11392609327094	20219.6192556742	14	PolyA-KO	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-48ATc	toxo_LSU_rRNA_Rh	11	38.9866064224625	3.56624172986929	20219.6192556742	14	PolyA-KO	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-48ATc	toxo_LSU_rRNA_Rh	12	45.3122478618687	6.32564143940616	20219.6192556742	14	PolyA-KO	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-48ATc	toxo_LSU_rRNA_Rh	13	55.8011941261901	10.4889462643214	20219.6192556742	14	PolyA-KO	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-48ATc	toxo_LSU_rRNA_Rh	14	68.0974665160562	12.2962723898661	20219.6192556742	14	PolyA-KO	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-48ATc	toxo_LSU_rRNA_Rh	15	77.9893496853316	9.89188316927546	20219.6192556742	14	PolyA-KO	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-48ATc	toxo_LSU_rRNA_Rh	16	84.9443279005971	6.95497821526545	20219.6192556742	14	PolyA-KO	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-48ATc	toxo_LSU_rRNA_Rh	17	90.0758431499113	5.13151524931419	20219.6192556742	14	PolyA-KO	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-48ATc	toxo_LSU_rRNA_Rh	18	93.9002743262869	3.82443117637567	20219.6192556742	14	PolyA-KO	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-48ATc	toxo_LSU_rRNA_Rh	19	96.3692109085041	2.4689365822172	20219.6192556742	14	PolyA-KO	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-48ATc	toxo_LSU_rRNA_Rh	20	97.8215265451025	1.45231563659835	20219.6192556742	14	PolyA-KO	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-48ATc	toxo_LSU_rRNA_Rh	21	98.7413264482814	0.919799903178958	20219.6192556742	14	PolyA-KO	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-noATc	toxo_LSU_rRNA_Rh	0	24.5350016909029	24.5350016909029	20219.6192556742	14	Untreated	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-noATc	toxo_LSU_rRNA_Rh	1	31.5353398714914	7.00033818058844	20219.6192556742	14	Untreated	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-noATc	toxo_LSU_rRNA_Rh	2	32.1271559012513	0.591816029759892	20219.6192556742	14	Untreated	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-noATc	toxo_LSU_rRNA_Rh	3	32.9556983429151	0.828542441663849	20219.6192556742	14	Untreated	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-noATc	toxo_LSU_rRNA_Rh	4	33.7504227257355	0.794724382820426	20219.6192556742	14	Untreated	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-noATc	toxo_LSU_rRNA_Rh	5	34.4775109908691	0.727088265133581	20219.6192556742	14	Untreated	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-noATc	toxo_LSU_rRNA_Rh	6	34.9002367264119	0.42272573554278	20219.6192556742	14	Untreated	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-noATc	toxo_LSU_rRNA_Rh	7	35.5596888738586	0.659452147446737	20219.6192556742	14	Untreated	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-noATc	toxo_LSU_rRNA_Rh	8	36.2698681095705	0.71017923571187	20219.6192556742	14	Untreated	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
LSU-31	57-WC-noATc	toxo_LSU_rRNA_Rh	9	37.0476834629692	0.777815353398715	20219.6192556742	14	Untreated	57-WC	1.2053989218495	LSU	LSU-31 | size=20220 | diff=1.2
